cell	feat	expr_ev	expr_sd	expr_map	expr_ci_lower	expr_ci_upper	expr_naive
58	FAM208B	2.97	2.1378	1	0	10	2
58	NUFIP2	2.97	2.1378	1	0	10	2
58	NCR3LG1	1.07	1.4930	0	0	19	0
58	LSM3	1.07	1.4930	0	0	19	0
58	KLHL15	1.07	1.4930	0	0	19	0
58	CCNF	1.07	1.4930	0	0	19	0
58	POLG	1.07	1.4878	0	0	19	0
58	DHX16	4.86	2.6318	3	0	10	4
58	MAP3K5	1.08	1.4981	0	0	19	0
58	RASAL2	4.86	2.6318	3	0	10	4
58	KIAA0754	1.07	1.4930	0	0	19	0
58	NRIP1	1.08	1.4981	0	0	19	0
58	RPAP1	1.08	1.4981	0	0	19	0
58	FAM8A1	1.07	1.4878	0	0	19	0
58	EVC2	1.07	1.4929	0	0	19	0
58	ZBTB39	2.97	2.1378	1	0	10	2
58	FOXJ2	1.07	1.4878	0	0	19	0
58	SLC30A1	4.89	2.6396	3	0	10	4
58	NFX1	1.07	1.4930	0	0	19	0
58	DGKI	1.07	1.4878	0	0	19	0
58	AMPD3	1.07	1.4878	0	0	19	0
58	PRKDC	1.07	1.4929	0	0	19	0
58	CARD6	1.07	1.4878	0	0	19	0
58	HIVEP2	6.76	3.0469	5	1	13	6
58	AVL9	1.07	1.4929	0	0	19	0
58	WDR44	1.07	1.4929	0	0	19	0
58	UBR2	1.08	1.5033	0	0	20	0
58	RAB3B	1.07	1.4877	0	0	19	0
58	TP53BP1	1.07	1.4929	0	0	19	0
58	MTF1	1.07	1.4878	0	0	19	0
58	POLR3B	2.97	2.1378	1	0	10	2
58	GPR155	1.07	1.4877	0	0	19	0
58	RAP1GAP2	1.07	1.4929	0	0	19	0
58	SKIV2L	1.07	1.4929	0	0	19	0
58	HMCN1	2.97	2.1379	1	0	10	2
58	SLC9A6	1.08	1.5035	0	0	20	0
58	FAM83G	2.98	2.1445	1	0	10	2
58	DIAPH1	6.76	3.0469	5	1	13	6
58	TARSL2	2.97	2.1379	1	0	10	2
58	ETV3	1.07	1.4929	0	0	19	0
58	NF1	1.07	1.4878	0	0	19	0
58	HCFC1	1.07	1.4877	0	0	19	0
58	EIF4EBP2	1.08	1.4982	0	0	19	0
58	XPO5	1.07	1.4877	0	0	19	0
58	RBM26	1.07	1.4879	0	0	19	0
58	OSBPL5	2.97	2.1377	1	0	10	2
58	RASGRF2	1.07	1.4878	0	0	19	0
58	N6AMT1	1.07	1.4930	0	0	19	0
58	EPHA2	4.91	2.6477	3	0	10	4
58	OSBPL2	2.98	2.1445	1	0	10	2
58	QTRTD1	2.97	2.1378	1	0	10	2
58	CIT	1.07	1.4877	0	0	19	0
58	DDX26B	1.07	1.4929	0	0	19	0
58	LRP5	1.07	1.4878	0	0	19	0
58	HERC2	4.86	2.6318	3	0	10	4
58	FAM46C	1.07	1.4878	0	0	19	0
58	UHRF1BP1	1.07	1.4878	0	0	19	0
58	VASH1	1.08	1.5035	0	0	20	0
58	UPF2	1.07	1.4878	0	0	19	0
58	ATR	2.99	2.1511	1	0	10	2
58	RNMT	1.08	1.4980	0	0	19	0
58	MUT	6.79	3.0558	5	1	13	6
58	PI4KA	1.08	1.4981	0	0	19	0
58	PDE10A	1.09	1.5086	0	0	20	0
58	TBC1D22B	1.07	1.4930	0	0	19	0
58	ZFAT	1.07	1.4878	0	0	19	0
58	SWT1	1.07	1.4929	0	0	19	0
58	PRKCA	1.08	1.4982	0	0	19	0
58	INPP4A	1.07	1.4878	0	0	19	0
58	HERC1	1.07	1.4877	0	0	19	0
58	NRIP3	1.07	1.4877	0	0	19	0
58	E2F3	1.07	1.4877	0	0	19	0
58	RAB22A	3.01	2.1578	1	0	10	2
58	TOP3A	1.07	1.4878	0	0	19	0
58	PIK3CA	1.08	1.4981	0	0	19	0
58	C7orf41	1.08	1.4981	0	0	19	0
58	CYFIP2	1.07	1.4879	0	0	19	0
58	DOCK5	1.07	1.4929	0	0	19	0
58	HIP1R	1.07	1.4929	0	0	19	0
58	KIAA0247	6.79	3.0557	5	1	13	6
58	NUP205	4.86	2.6318	3	0	10	4
58	YEATS2	1.07	1.4877	0	0	19	0
58	SLC7A11	1.07	1.4878	0	0	19	0
58	SMCR8	1.07	1.4878	0	0	19	0
58	DARS2	4.89	2.6397	3	0	10	4
58	GPATCH1	1.08	1.4982	0	0	19	0
58	ADAM17	1.07	1.4878	0	0	19	0
58	UBXN2B	1.08	1.4981	0	0	19	0
58	NOTCH2	1.07	1.4878	0	0	19	0
58	VPS13A	1.07	1.4929	0	0	19	0
58	BCL9	1.07	1.4878	0	0	19	0
58	MCUR1	1.07	1.4878	0	0	19	0
58	CAND2	2.98	2.1445	1	0	10	2
58	FAM126B	1.07	1.4877	0	0	19	0
58	ZNF202	1.07	1.4879	0	0	19	0
58	CIC	1.07	1.4929	0	0	19	0
58	SPRY4	1.07	1.4930	0	0	19	0
58	SENP1	1.07	1.4930	0	0	19	0
58	SLC12A2	1.07	1.4878	0	0	19	0
58	ZBTB34	1.07	1.4878	0	0	19	0
58	CCSAP	1.07	1.4878	0	0	19	0
58	DNA2	1.08	1.4981	0	0	19	0
58	KIF15	2.98	2.1444	1	0	10	2
58	LPIN1	1.07	1.4929	0	0	19	0
58	ZNF280C	1.07	1.4930	0	0	19	0
58	HIPK1	2.98	2.1444	1	0	10	2
58	TMEM57	4.86	2.6319	3	0	10	4
58	ZSWIM6	1.07	1.4878	0	0	19	0
58	B3GALTL	1.07	1.4878	0	0	19	0
58	ITGB8	1.07	1.4929	0	0	19	0
58	NPC1	2.97	2.1379	1	0	10	2
58	ZBTB5	1.07	1.4928	0	0	19	0
58	LEMD3	1.07	1.4930	0	0	19	0
58	HECTD2	1.07	1.4878	0	0	19	0
58	DDX60	1.07	1.4879	0	0	19	0
58	RP11-159D12.9	2.99	2.1510	1	0	10	2
58	ZNF175	1.07	1.4878	0	0	19	0
58	MCM9	2.97	2.1377	1	0	10	2
58	ATP13A1	4.86	2.6319	3	0	10	4
58	FAM129A	1.07	1.4878	0	0	19	0
58	ZNF646	4.86	2.6319	3	0	10	4
58	SUGP2	1.07	1.4930	0	0	19	0
58	SMO	2.98	2.1444	1	0	10	2
58	NLRX1	2.98	2.1445	1	0	10	2
58	MED15	1.07	1.4930	0	0	19	0
58	SLC9A5	2.97	2.1379	1	0	10	2
58	SCAP	1.07	1.4878	0	0	19	0
58	TRAPPC9	2.97	2.1378	1	0	10	2
58	SMC6	2.98	2.1444	1	0	10	2
58	BRI3BP	1.07	1.4930	0	0	19	0
58	TMX4	1.08	1.4981	0	0	19	0
58	RHOBTB1	1.07	1.4877	0	0	19	0
58	FAM178A	2.97	2.1378	1	0	10	2
58	ULK4	1.08	1.4982	0	0	19	0
58	LIG3	1.07	1.4929	0	0	19	0
58	ETV5	2.98	2.1444	1	0	10	2
58	FAM26E	1.07	1.4877	0	0	19	0
58	EXO1	1.07	1.4879	0	0	19	0
58	LRRC8C	2.97	2.1379	1	0	10	2
58	ZDHHC21	1.07	1.4929	0	0	19	0
58	ZNF813	1.07	1.4879	0	0	19	0
58	ALPK1	2.97	2.1378	1	0	10	2
58	RP11-496N12.9	2.97	2.1377	1	0	10	2
58	CSRNP2	1.07	1.4878	0	0	19	0
58	CNTN3	1.07	1.4877	0	0	19	0
58	RAI1	1.08	1.4981	0	0	19	0
58	FLRT3	1.08	1.4981	0	0	19	0
58	DNAJC13	1.07	1.4878	0	0	19	0
58	LRRC2	4.86	2.6319	3	0	10	4
58	EHD3	1.07	1.4878	0	0	19	0
58	ZNF142	4.86	2.6319	3	0	10	4
58	FKBP5	2.98	2.1444	1	0	10	2
58	SEMA6D	1.07	1.4879	0	0	19	0
58	CABIN1	1.08	1.4981	0	0	19	0
58	TTI1	1.08	1.4981	0	0	19	0
58	NUP133	1.07	1.4929	0	0	19	0
58	CLUH	2.97	2.1378	1	0	10	2
58	VWA8	1.07	1.4878	0	0	19	0
58	DSP	1.07	1.4878	0	0	19	0
58	PIK3CD	2.98	2.1445	1	0	10	2
58	EFNB2	1.08	1.4981	0	0	19	0
58	TSPYL4	4.89	2.6398	3	0	10	4
58	ZBTB24	1.07	1.4930	0	0	19	0
58	ENDOD1	2.97	2.1378	1	0	10	2
58	HIVEP1	1.08	1.5035	0	0	20	0
58	MYCBP2	2.99	2.1510	1	0	10	2
58	EXOC2	1.07	1.4878	0	0	19	0
58	C20orf194	1.07	1.4929	0	0	19	0
58	ZSCAN29	1.07	1.4877	0	0	19	0
58	FAM212B	1.07	1.4878	0	0	19	0
58	ATP11A	1.07	1.4878	0	0	19	0
58	VCAN	1.07	1.4878	0	0	19	0
58	USP19	4.86	2.6319	3	0	10	4
58	ATAD2B	1.07	1.4930	0	0	19	0
58	PINK1-AS	2.97	2.1379	1	0	10	2
58	PHLPP2	1.07	1.4878	0	0	19	0
58	AGTPBP1	1.07	1.4878	0	0	19	0
58	ZNF304	1.07	1.4879	0	0	19	0
58	PHRF1	1.07	1.4878	0	0	19	0
58	TULP4	1.07	1.4878	0	0	19	0
58	YTHDC2	3.01	2.1578	1	0	10	2
58	SERAC1	4.86	2.6318	3	0	10	4
58	KDM1B	1.07	1.4929	0	0	19	0
58	NES	1.07	1.4930	0	0	19	0
58	ARSD	2.98	2.1444	1	0	10	2
58	GEMIN4	1.07	1.4878	0	0	19	0
58	SLC5A3	4.86	2.6319	3	0	10	4
58	CERS6	1.07	1.4929	0	0	19	0
58	LRP4	1.07	1.4878	0	0	19	0
58	LNPEP	2.97	2.1378	1	0	10	2
58	PRDM4	4.86	2.6319	3	0	10	4
58	ZNF71	4.86	2.6318	3	0	10	4
58	FCHSD2	1.07	1.4929	0	0	19	0
58	CEP250	1.07	1.4877	0	0	19	0
58	PDCD11	2.97	2.1378	1	0	10	2
58	ACSL1	1.07	1.4879	0	0	19	0
58	OXTR	2.98	2.1444	1	0	10	2
58	SMIM13	1.08	1.4981	0	0	19	0
58	TNRC6A	1.07	1.4930	0	0	19	0
58	UBN2	1.07	1.4929	0	0	19	0
58	HSPA12A	1.07	1.4930	0	0	19	0
58	TAF2	1.07	1.4878	0	0	19	0
58	CBL	1.07	1.4879	0	0	19	0
58	ZBTB41	1.07	1.4930	0	0	19	0
58	NEDD9	1.07	1.4929	0	0	19	0
58	PHF2	2.97	2.1378	1	0	10	2
58	ZBTB21	1.07	1.4930	0	0	19	0
58	JAG1	1.07	1.4929	0	0	19	0
58	SOX11	1.07	1.4930	0	0	19	0
58	GPRC5B	1.07	1.4878	0	0	19	0
58	COL7A1	12.45	4.0441	11	5	21	11
58	EVC	6.76	3.0470	5	1	13	6
58	ARL3	2.97	2.1379	1	0	10	2
58	GTF3C1	1.08	1.4981	0	0	19	0
58	FMNL2	4.87	2.6321	3	0	10	4
58	USP37	1.08	1.5034	0	0	20	0
58	SPRED2	2.97	2.1378	1	0	10	2
58	PLD2	1.07	1.4929	0	0	19	0
58	DTX4	1.07	1.4929	0	0	19	0
58	ZBED6	1.07	1.4878	0	0	19	0
58	SNX30	1.07	1.4929	0	0	19	0
58	CTCF	2.97	2.1379	1	0	10	2
58	KIDINS220	1.07	1.4879	0	0	19	0
58	VSIG10	1.07	1.4930	0	0	19	0
58	MCM8	1.07	1.4878	0	0	19	0
58	ZNF275	1.07	1.4877	0	0	19	0
58	GREM2	2.97	2.1379	1	0	10	2
58	NSMAF	1.07	1.4878	0	0	19	0
58	NCOA6	1.07	1.4877	0	0	19	0
58	NCOA3	1.07	1.4877	0	0	19	0
58	PRKAB2	1.07	1.4930	0	0	19	0
58	KNTC1	1.07	1.4878	0	0	19	0
58	C2CD3	1.07	1.4878	0	0	19	0
58	ARL4C	1.07	1.4878	0	0	19	0
58	C12orf4	2.97	2.1378	1	0	10	2
58	ZNF526	1.07	1.4877	0	0	19	0
58	RNF213	1.07	1.4878	0	0	19	0
58	SLC12A6	4.86	2.6319	3	0	10	4
58	KIF18B	1.07	1.4878	0	0	19	0
58	FGD1	1.07	1.4930	0	0	19	0
58	DPYD	1.07	1.4930	0	0	19	0
58	SLC12A7	1.07	1.4930	0	0	19	0
58	CHML	1.07	1.4878	0	0	19	0
58	ARSG	1.07	1.4878	0	0	19	0
58	BAIAP2L1	2.97	2.1379	1	0	10	2
58	DOPEY1	1.07	1.4878	0	0	19	0
58	ADNP	1.07	1.4929	0	0	19	0
58	CEP170B	1.07	1.4930	0	0	19	0
58	FAN1	1.07	1.4878	0	0	19	0
58	TSPYL5	1.07	1.4929	0	0	19	0
58	ITGA7	1.07	1.4929	0	0	19	0
58	ZFP28	1.07	1.4929	0	0	19	0
58	MICAL1	1.07	1.4877	0	0	19	0
58	HIP1	1.07	1.4877	0	0	19	0
58	TOR4A	1.07	1.4929	0	0	19	0
58	HSPA4L	1.08	1.5034	0	0	20	0
58	NPAT	1.07	1.4878	0	0	19	0
58	SSH2	3.01	2.1578	1	0	10	2
58	SPTBN1	1.07	1.4929	0	0	19	0
58	VPS13C	1.07	1.4878	0	0	19	0
58	ITGA6	1.07	1.4878	0	0	19	0
58	TEX2	1.07	1.4930	0	0	19	0
58	FASN	6.76	3.0469	5	1	13	6
58	TCEB3	1.07	1.4878	0	0	19	0
58	WDHD1	1.07	1.4929	0	0	19	0
58	FAM171A1	2.99	2.1511	1	0	10	2
58	RAP2B	2.97	2.1378	1	0	10	2
58	CEP170P1	1.08	1.4981	0	0	19	0
58	PTPLAD2	1.07	1.4878	0	0	19	0
58	PAPOLG	4.91	2.6475	3	0	10	4
58	RAPGEF1	1.07	1.4879	0	0	19	0
58	DUSP16	1.07	1.4877	0	0	19	0
58	ATG14	1.07	1.4929	0	0	19	0
58	CHST3	2.97	2.1378	1	0	10	2
58	MAML2	1.07	1.4878	0	0	19	0
58	LAMA1	4.86	2.6318	3	0	10	4
58	SUSD5	1.07	1.4930	0	0	19	0
58	PDPK1	1.07	1.4930	0	0	19	0
24	PCMTD2	1.08	1.4981	0	0	19	0
24	KPNA4	4.86	2.6319	3	0	10	4
24	MED23	2.99	2.1511	1	0	10	2
24	REV3L	8.70	3.4216	7	3	17	8
24	TJP2	4.86	2.6319	3	0	10	4
24	MAP3K1	1.07	1.4878	0	0	19	0
24	CBL	1.07	1.4879	0	0	19	0
24	CBX5	2.98	2.1443	1	0	10	2
24	DMXL2	1.07	1.4929	0	0	19	0
24	TMED8	1.07	1.4930	0	0	19	0
24	EHD3	1.07	1.4878	0	0	19	0
24	EPC2	6.76	3.0470	5	1	13	6
24	DUSP16	4.86	2.6318	3	0	10	4
24	IQCE	1.08	1.4981	0	0	19	0
24	ERCC6L	2.99	2.1511	1	0	10	2
24	ITGA11	1.07	1.4878	0	0	19	0
24	HIP1R	1.07	1.4929	0	0	19	0
24	ZNF512B	1.07	1.4877	0	0	19	0
24	FOXK2	2.98	2.1444	1	0	10	2
24	ATF7IP	4.86	2.6318	3	0	10	4
24	NUP205	4.86	2.6318	3	0	10	4
24	QRICH2	1.07	1.4878	0	0	19	0
24	CREBL2	1.07	1.4877	0	0	19	0
24	AKAP13	4.89	2.6397	3	0	10	4
24	WDR48	1.07	1.4877	0	0	19	0
24	ETV5	2.98	2.1444	1	0	10	2
24	NFAT5	2.97	2.1379	1	0	10	2
24	FEM1C	1.07	1.4878	0	0	19	0
24	SLC18A2	2.97	2.1378	1	0	10	2
24	EVC	1.07	1.4878	0	0	19	0
24	MOK	1.07	1.4877	0	0	19	0
24	DCBLD1	2.97	2.1379	1	0	10	2
24	OSBPL5	2.97	2.1377	1	0	10	2
24	CHST3	1.07	1.4878	0	0	19	0
24	MIB1	6.79	3.0558	5	1	13	6
24	AKAP8	1.07	1.4929	0	0	19	0
24	DIO2	1.07	1.4929	0	0	19	0
24	ZNF652	1.07	1.4930	0	0	19	0
24	ZSWIM6	2.97	2.1379	1	0	10	2
24	USP19	1.07	1.4878	0	0	19	0
24	VSIG10	1.07	1.4930	0	0	19	0
24	NOTCH2	2.97	2.1378	1	0	10	2
24	MTF1	4.86	2.6319	3	0	10	4
24	PTPLAD2	1.07	1.4878	0	0	19	0
24	MTHFR	1.07	1.4878	0	0	19	0
24	UBOX5	1.07	1.4878	0	0	19	0
24	FAM217B	4.86	2.6319	3	0	10	4
24	CYFIP2	1.07	1.4879	0	0	19	0
24	SLC7A6OS	1.07	1.4877	0	0	19	0
24	CHD6	2.97	2.1378	1	0	10	2
24	BROX	1.08	1.4980	0	0	19	0
24	H6PD	4.89	2.6397	3	0	10	4
24	PAPOLG	1.08	1.4981	0	0	19	0
24	SOCS4	1.07	1.4878	0	0	19	0
24	CD2AP	1.07	1.4929	0	0	19	0
24	URB1	1.07	1.4929	0	0	19	0
24	FAM63B	2.97	2.1379	1	0	10	2
24	AMMECR1L	1.07	1.4878	0	0	19	0
24	SETD2	2.99	2.1511	1	0	10	2
24	GPR107	1.07	1.4930	0	0	19	0
24	ERI1	2.97	2.1378	1	0	10	2
24	NPC1	4.86	2.6319	3	0	10	4
24	ZMAT3	1.07	1.4929	0	0	19	0
24	NHLRC2	1.07	1.4878	0	0	19	0
24	EVC2	1.07	1.4929	0	0	19	0
24	KIAA0247	4.89	2.6396	3	0	10	4
24	FAM178A	4.86	2.6318	3	0	10	4
24	MAML2	4.86	2.6319	3	0	10	4
24	ARL10	1.07	1.4930	0	0	19	0
24	DZIP3	1.07	1.4930	0	0	19	0
24	CRYBG3	1.07	1.4878	0	0	19	0
24	SMIM13	1.08	1.4981	0	0	19	0
24	C1orf112	2.99	2.1510	1	0	10	2
24	TOPORS	4.89	2.6396	3	0	10	4
24	ANGEL1	1.07	1.4929	0	0	19	0
24	MKL2	1.07	1.4878	0	0	19	0
24	PDS5B	2.97	2.1379	1	0	10	2
24	CYP2U1	2.97	2.1378	1	0	10	2
24	LPGAT1	2.98	2.1444	1	0	10	2
24	SOX11	2.98	2.1445	1	0	10	2
24	SERTAD2	2.97	2.1380	1	0	10	2
24	ARHGAP18	6.76	3.0469	5	1	13	6
24	RFX5	2.98	2.1443	1	0	10	2
24	TULP4	1.07	1.4878	0	0	19	0
24	BAIAP2L1	1.07	1.4878	0	0	19	0
24	ZNF776	2.97	2.1378	1	0	10	2
24	APH1B	1.07	1.4877	0	0	19	0
24	ZNF436	1.07	1.4878	0	0	19	0
24	ZNF280C	1.07	1.4930	0	0	19	0
24	CIT	1.07	1.4877	0	0	19	0
24	UBN1	6.76	3.0469	5	1	13	6
24	USP6NL	2.98	2.1444	1	0	10	2
24	PHF20	1.07	1.4877	0	0	19	0
24	ASH1L	1.07	1.4877	0	0	19	0
24	ELMSAN1	1.08	1.4980	0	0	19	0
24	MCM8	1.07	1.4878	0	0	19	0
24	DNAJC13	1.07	1.4878	0	0	19	0
24	UPF2	1.07	1.4878	0	0	19	0
24	MAPKBP1	1.07	1.4878	0	0	19	0
24	TTPAL	1.07	1.4878	0	0	19	0
24	C14orf132	2.98	2.1443	1	0	10	2
24	ZNF470	1.07	1.4930	0	0	19	0
24	LIG4	1.07	1.4879	0	0	19	0
24	MYPN	2.97	2.1378	1	0	10	2
24	CCSER2	2.98	2.1443	1	0	10	2
24	ZBTB24	4.89	2.6397	3	0	10	4
24	GM2A	2.98	2.1445	1	0	10	2
24	ZNF516	2.97	2.1378	1	0	10	2
24	ANKS1A	1.07	1.4929	0	0	19	0
24	TMEM104	1.07	1.4930	0	0	19	0
24	FAM171A1	1.08	1.4981	0	0	19	0
24	C2CD3	1.07	1.4878	0	0	19	0
24	OXTR	1.07	1.4929	0	0	19	0
24	TSPYL5	1.07	1.4929	0	0	19	0
24	ARHGEF11	1.08	1.5034	0	0	20	0
24	ZNF175	2.97	2.1378	1	0	10	2
24	TARBP1	1.09	1.5087	0	0	20	0
24	RP11-496N12.9	2.97	2.1377	1	0	10	2
24	BRWD1	2.98	2.1444	1	0	10	2
24	FKBP5	2.98	2.1444	1	0	10	2
24	BRPF1	1.07	1.4878	0	0	19	0
24	ATM	2.97	2.1378	1	0	10	2
24	UBR2	1.08	1.5033	0	0	20	0
24	EFNB2	1.08	1.4981	0	0	19	0
24	LTBP2	2.97	2.1379	1	0	10	2
24	LUZP1	4.86	2.6319	3	0	10	4
24	USPL1	1.07	1.4878	0	0	19	0
24	WDR81	1.07	1.4877	0	0	19	0
24	USP24	1.07	1.4930	0	0	19	0
24	CAPN15	2.98	2.1445	1	0	10	2
24	BLM	1.07	1.4878	0	0	19	0
24	CAND2	1.07	1.4930	0	0	19	0
24	COG3	1.07	1.4877	0	0	19	0
24	EPB41	1.08	1.4980	0	0	19	0
24	KIF18B	1.07	1.4878	0	0	19	0
24	WRN	1.07	1.4879	0	0	19	0
24	E2F3	4.86	2.6318	3	0	10	4
24	SERAC1	1.07	1.4877	0	0	19	0
24	CUL7	2.97	2.1377	1	0	10	2
24	RYBP	2.97	2.1377	1	0	10	2
24	KLHL29	1.07	1.4931	0	0	19	0
24	CEP41	4.89	2.6396	3	0	10	4
24	ITPR1	4.86	2.6319	3	0	10	4
24	KIF14	1.07	1.4877	0	0	19	0
24	ARID4A	4.89	2.6398	3	0	10	4
24	C16orf72	1.07	1.4929	0	0	19	0
24	NEDD9	2.98	2.1443	1	0	10	2
24	ASPM	2.97	2.1379	1	0	10	2
24	PAPD7	1.07	1.4877	0	0	19	0
24	GTF3C4	2.97	2.1378	1	0	10	2
24	EHBP1L1	2.98	2.1444	1	0	10	2
24	ZNF697	1.07	1.4929	0	0	19	0
24	ZER1	1.07	1.4929	0	0	19	0
24	ASAP2	1.07	1.4929	0	0	19	0
24	SENP1	1.07	1.4930	0	0	19	0
24	BIRC3	1.07	1.4878	0	0	19	0
24	PRKD1	1.07	1.4877	0	0	19	0
24	BDP1	2.99	2.1510	1	0	10	2
24	DSP	1.07	1.4878	0	0	19	0
24	PDS5A	2.97	2.1378	1	0	10	2
24	LSS	1.08	1.4981	0	0	19	0
24	ATP11A	8.66	3.4118	7	2	15	8
24	PINK1-AS	1.07	1.4879	0	0	19	0
24	SLC41A2	1.07	1.4879	0	0	19	0
24	ZMYM3	2.97	2.1379	1	0	10	2
24	ZNF252P	1.07	1.4929	0	0	19	0
24	VAT1L	1.08	1.4981	0	0	19	0
24	MKI67	2.98	2.1444	1	0	10	2
24	RAB3B	1.07	1.4877	0	0	19	0
24	WDR5B	2.97	2.1379	1	0	10	2
24	GID4	1.07	1.4878	0	0	19	0
24	RMND5A	1.07	1.4878	0	0	19	0
24	GPAM	1.07	1.4878	0	0	19	0
24	MLLT11	1.07	1.4879	0	0	19	0
24	ZNF654	1.07	1.4878	0	0	19	0
24	NRDE2	1.07	1.4878	0	0	19	0
24	ADAM17	2.97	2.1379	1	0	10	2
24	KREMEN1	1.07	1.4878	0	0	19	0
24	TANGO6	1.07	1.4878	0	0	19	0
24	ZNF45	2.98	2.1445	1	0	10	2
24	MAVS	1.07	1.4930	0	0	19	0
24	CLOCK	1.08	1.4981	0	0	19	0
24	DMXL1	4.86	2.6319	3	0	10	4
24	MORC3	2.98	2.1444	1	0	10	2
24	GIGYF1	1.07	1.4878	0	0	19	0
24	CEP192	1.07	1.4878	0	0	19	0
24	RP11-159D12.9	1.08	1.4980	0	0	19	0
24	FAM26E	1.07	1.4877	0	0	19	0
24	ZCCHC11	2.98	2.1445	1	0	10	2
24	NCR3LG1	1.07	1.4930	0	0	19	0
24	PLEKHG3	1.08	1.5035	0	0	20	0
24	PRRC2B	6.76	3.0469	5	1	13	6
24	FBXO42	1.07	1.4878	0	0	19	0
24	ASAP3	1.07	1.4877	0	0	19	0
24	ZNF480	1.07	1.4930	0	0	19	0
24	SLC12A2	1.07	1.4878	0	0	19	0
24	KAT6A	4.86	2.6318	3	0	10	4
24	ANKRD52	1.07	1.4878	0	0	19	0
24	KIF13A	1.07	1.4878	0	0	19	0
24	TNFAIP3	2.98	2.1444	1	0	10	2
24	NES	1.07	1.4930	0	0	19	0
24	CAD	1.07	1.4878	0	0	19	0
24	ADCY6	1.07	1.4878	0	0	19	0
24	C10orf12	2.97	2.1377	1	0	10	2
24	MEGF8	2.97	2.1379	1	0	10	2
24	ARHGEF10L	1.07	1.4877	0	0	19	0
24	NPAT	1.07	1.4878	0	0	19	0
24	DNAH5	1.07	1.4929	0	0	19	0
24	LRRC2	1.07	1.4878	0	0	19	0
24	SIPA1L3	4.89	2.6397	3	0	10	4
24	LRP4	2.97	2.1379	1	0	10	2
24	CBX2	1.07	1.4929	0	0	19	0
24	DDX60	2.97	2.1379	1	0	10	2
24	SBNO1	4.86	2.6319	3	0	10	4
24	SNPH	1.07	1.4930	0	0	19	0
24	CASC5	1.07	1.4930	0	0	19	0
24	EXOC2	1.07	1.4878	0	0	19	0
24	SSH2	3.01	2.1578	1	0	10	2
24	ATP9A	1.08	1.4981	0	0	19	0
24	HIVEP1	3.01	2.1578	1	0	10	2
24	WDR44	2.98	2.1443	1	0	10	2
24	ATP13A1	4.86	2.6319	3	0	10	4
24	GJA3	1.07	1.4930	0	0	19	0
24	TDRD7	1.07	1.4878	0	0	19	0
24	ZBTB5	1.07	1.4928	0	0	19	0
24	KNTC1	6.76	3.0470	5	1	13	6
24	ZBTB6	1.08	1.4980	0	0	19	0
24	KIAA2018	1.07	1.4878	0	0	19	0
24	FAM179B	1.08	1.4981	0	0	19	0
24	BRD1	1.07	1.4879	0	0	19	0
24	GPRC5B	1.07	1.4878	0	0	19	0
24	SCN3A	1.08	1.4982	0	0	19	0
24	RPAP1	1.08	1.4981	0	0	19	0
24	SNX30	4.89	2.6396	3	0	10	4
24	SEMA6D	2.97	2.1380	1	0	10	2
24	SWT1	1.07	1.4929	0	0	19	0
24	ARL4C	1.07	1.4878	0	0	19	0
24	HIVEP2	1.07	1.4877	0	0	19	0
24	N6AMT1	1.07	1.4930	0	0	19	0
24	GEMIN4	6.76	3.0470	5	1	13	6
24	SEC24B	1.07	1.4878	0	0	19	0
24	MAP7D3	4.86	2.6319	3	0	10	4
24	TMOD2	2.97	2.1378	1	0	10	2
24	ZNF142	1.07	1.4878	0	0	19	0
24	ZZEF1	1.07	1.4878	0	0	19	0
24	KIAA1462	4.86	2.6319	3	0	10	4
24	TRRAP	4.86	2.6319	3	0	10	4
24	ZSCAN30	2.98	2.1444	1	0	10	2
24	RAPGEF6	1.07	1.4930	0	0	19	0
24	ADO	1.07	1.4929	0	0	19	0
24	UST	1.08	1.4981	0	0	19	0
24	MPDZ	8.74	3.4314	7	3	17	8
24	GBF1	2.97	2.1378	1	0	10	2
24	USP38	1.07	1.4929	0	0	19	0
24	SON	8.66	3.4118	7	2	15	8
24	ITGA7	1.07	1.4929	0	0	19	0
24	SP4	1.09	1.5086	0	0	20	0
24	FAM83G	1.07	1.4930	0	0	19	0
24	DHX8	1.07	1.4878	0	0	19	0
24	ATR	1.08	1.4981	0	0	19	0
24	CDON	1.08	1.5034	0	0	20	0
24	DTX4	4.89	2.6397	3	0	10	4
24	POLR3A	8.66	3.4119	7	2	15	8
24	GUF1	1.07	1.4877	0	0	19	0
24	CEP250	1.07	1.4877	0	0	19	0
24	TBC1D12	1.07	1.4878	0	0	19	0
24	SCUBE3	2.98	2.1444	1	0	10	2
24	ZNF549	1.07	1.4877	0	0	19	0
24	MCM9	1.07	1.4877	0	0	19	0
24	PIK3R3	1.07	1.4929	0	0	19	0
24	SIN3A	2.98	2.1444	1	0	10	2
24	GTF3C2	2.97	2.1379	1	0	10	2
24	PRMT10	1.07	1.4878	0	0	19	0
24	HIPK1	2.98	2.1444	1	0	10	2
24	UBE4A	4.93	2.6554	3	0	10	4
24	C2CD5	1.07	1.4878	0	0	19	0
24	PRKDC	4.89	2.6397	3	0	10	4
24	NUP153	2.97	2.1378	1	0	10	2
24	ZBTB21	1.07	1.4930	0	0	19	0
24	ZNF160	2.98	2.1443	1	0	10	2
24	ZFYVE26	2.98	2.1444	1	0	10	2
