cell	feat	expr_map	expr_ci_lower	expr_ci_upper	expr_naive
17	FZD4	0	0	2	0
17	MED14	1	0	4	1
17	FRY	4	2	8	5
17	HIVEP2	1	0	4	1
17	CHD8	10	6	14	10
17	RAB3B	3	1	7	4
17	PLXNA1	11	7	16	11
17	CBL	2	0	5	2
17	VPS13A	0	0	2	0
17	DSEL	4	2	8	5
17	AFAP1	48	40	57	49
17	PDS5A	6	3	10	6
17	ARL10	1	0	4	1
17	SLC38A1	16	11	21	16
17	SLC7A11	20	16	27	21
17	CEP250	13	10	19	14
17	UBR5	27	21	34	27
17	FBN2	9	6	14	10
17	SMARCA5	39	32	47	40
17	DIEXF	3	1	7	4
17	CBX5	44	37	53	45
17	USP9X	20	16	27	21
17	GTF3C4	5	2	8	5
17	PIEZO1	53	45	62	54
17	ZKSCAN2	1	0	4	1
17	STARD9	3	1	7	4
17	FYCO1	7	4	11	7
17	FBN1	60	52	70	61
17	LMTK2	0	0	2	0
17	TNRC6A	11	7	16	11
17	CACNA1A	2	0	5	3
17	C17orf51	2	0	5	2
17	SLC5A3	0	0	2	0
17	FASN	8	5	13	9
17	PHIP	1	0	4	1
17	LRP1	67	58	77	69
17	TPR	37	30	45	37
17	DIP2C	5	2	8	5
17	THBS1	1043	1010	1079	1053
17	KPNA4	2	0	5	2
17	NUMA1	22	17	28	22
17	SIPA1L3	38	32	46	39
17	TEAD1	53	45	62	54
17	FLNB	11	7	16	11
17	NRIP1	19	15	26	20
17	ALPK2	16	12	22	16
39	ASCC3	0	0	2	0
39	STARD9	0	0	2	0
39	CHD8	2	0	5	2
39	ZFC3H1	3	1	7	4
39	HIVEP1	6	3	10	6
39	SIPA1L3	2	1	5	2
39	USP9X	14	10	20	15
39	PTPN14	9	6	14	10
39	USP34	6	3	10	6
39	PIEZO1	29	24	37	30
39	C17orf51	1	0	4	1
39	ITGA2	1	0	4	1
39	TNRC6A	9	6	14	10
39	KPNA4	1	0	4	1
39	ZC3H13	13	9	19	14
39	SLC5A3	0	0	2	0
39	GPR107	19	15	26	20
39	SCUBE3	6	3	10	6
39	SLC38A1	11	7	16	11
39	IQGAP1	35	29	43	36
39	NUMA1	21	16	27	21
39	KIAA2018	4	2	8	5
39	PRKDC	9	6	14	10
39	TPR	16	12	21	16
39	DSEL	1	0	4	1
39	PRPF8	64	55	74	65
39	MAN1A2	1	0	4	1
39	AKAP11	1	0	4	1
39	ROCK2	7	4	11	7
39	PCNX	3	1	7	4
39	DYNC1H1	19	15	26	20
39	FYCO1	8	5	13	9
39	SON	49	41	58	50
39	HIVEP2	2	0	5	3
39	ARL10	0	0	2	0
39	MED14	3	1	7	4
39	HERC2	4	2	8	5
39	FLNC	55	47	65	56
39	DOCK7	2	0	5	2
39	COL5A1	167	153	182	169
39	ATP11A	1	0	4	1
39	VPS13D	3	1	7	4
39	CBL	2	0	5	2
39	MYH10	39	32	47	40
39	DOPEY1	4	2	8	5
39	VPS13A	6	3	10	6
39	ABCA2	2	0	5	2
39	AGPS	19	15	25	20
39	LYST	2	0	5	2
39	FRY	4	2	8	5
39	FBN1	51	44	61	52
39	THSD4	11	7	16	11
39	LMTK2	2	0	5	2
39	SPTAN1	31	25	38	31
39	AMOTL1	7	4	11	7
39	KIDINS220	6	3	10	6
39	NOTCH2	7	4	11	7
39	POLQ	1	0	4	1
39	SSH1	8	5	13	9
39	THBS1	2171	2133	2218	2179
39	PAPPA	44	37	52	45
39	VCAN	28	22	35	29
39	NF1	2	0	5	2
39	DNAJC13	3	1	7	4
39	CASC5	0	0	2	0
39	DIP2B	2	0	5	2
39	HEATR5B	0	0	2	0
39	ZKSCAN2	3	1	7	4
39	TLN1	64	55	74	65
39	FLNB	11	7	16	11
39	PIK3CA	1	0	4	1
39	PHIP	1	0	4	1
39	SVEP1	8	5	13	9
39	NUP98	5	2	8	5
39	FAM208B	12	8	17	12
39	NRIP1	9	6	14	10
39	COL7A1	8	5	13	9
39	CBX5	11	7	16	11
39	ANKRD52	16	12	21	16
39	SRRM2	32	26	39	32
39	GTF3C4	7	4	11	7
39	EGFR	11	7	16	11
39	DIEXF	3	1	7	4
39	RNF169	3	1	7	4
39	QSER1	3	1	7	4
39	SLC7A11	4	2	8	5
39	MKI67	8	5	13	9
39	PDS5A	1	0	4	1
39	KIAA1147	1	0	4	1
39	BRCA2	1	0	4	1
39	AFAP1	31	25	38	31
39	AFF4	2	0	5	2
39	SMARCA5	15	11	21	16
39	GTF3C1	7	4	11	7
39	MALAT1	32	26	39	32
39	FBN2	24	19	31	25
39	FZD4	2	0	5	2
39	RAB3B	2	0	5	2
39	LUZP1	8	5	13	9
39	PRRC2B	27	21	34	27
39	SPTBN1	48	41	57	49
39	IGF2R	49	42	58	50
39	FLNA	419	397	442	422
39	CACNA1A	3	1	7	4
39	NKTR	5	2	8	5
39	FASN	6	3	10	6
39	UBR2	1	0	4	1
39	TMOD2	1	0	4	1
39	CENPF	1	0	4	1
39	CREBBP	8	5	13	9
39	KIAA1462	17	13	23	17
39	CKAP5	1	0	4	1
39	PLXNA1	8	5	13	9
39	H6PD	4	2	8	5
39	CEP250	2	0	5	2
39	UBR5	7	4	11	7
39	USP24	3	1	7	4
39	KIAA1199	55	47	65	56
39	C14orf132	13	10	19	14
39	PRKCA	11	7	16	11
39	ALMS1	5	2	8	5
39	HELZ2	2	0	5	2
39	DIP2C	1	0	4	1
39	ALPK2	11	7	16	11
39	TEAD1	22	17	28	22
39	TNC	294	275	314	297
39	FOSB	11	7	16	11
39	LRP1	74	65	84	75
39	NR4A1	11	7	16	11
39	REV3L	9	6	14	10
51	CBL	1	0	4	1
51	LYST	0	0	2	0
51	TNRC6A	6	3	10	6
51	NR4A1	13	9	19	14
51	IGF2R	31	25	38	31
51	PHIP	1	0	4	1
51	PRKCA	23	18	30	24
51	KIAA1462	35	29	43	36
51	FOSB	8	5	13	9
51	SON	17	13	23	17
51	REV3L	3	1	7	4
51	ANKRD52	11	7	16	11
51	ARL10	0	0	2	0
51	NUMA1	18	14	24	19
51	ATP11A	2	0	5	2
51	FLNC	82	73	94	84
51	HELZ2	0	0	2	0
51	USP24	2	0	5	3
51	THSD4	34	28	42	35
51	HIVEP1	8	5	13	9
51	CKAP5	17	12	23	17
51	PLXNA1	19	15	25	20
51	SMARCA5	32	26	39	32
51	COL5A1	245	228	263	246
51	TNC	211	196	228	213
51	LUZP1	4	2	8	5
51	C14orf132	3	1	7	4
51	LRP1	157	143	172	159
51	PIEZO1	14	10	20	15
51	VPS13A	0	0	2	0
51	TPR	18	14	24	19
51	COL7A1	8	5	13	9
51	GTF3C4	3	1	7	4
51	MALAT1	16	11	21	16
51	AGPS	1	0	4	1
51	AFAP1	28	22	35	29
51	GPR107	19	15	26	20
51	MAN1A2	1	0	4	1
51	ITGA2	1	0	4	1
51	BRCA2	1	0	4	1
51	CACNA1A	6	3	10	6
51	C17orf51	2	1	5	2
51	DYNC1H1	34	28	42	35
51	KIAA2018	0	0	2	0
51	FBN1	101	90	113	102
51	CHD8	5	2	8	5
51	FYCO1	1	0	4	1
51	DOPEY1	1	0	4	1
51	ZFC3H1	8	5	13	9
51	SSH1	16	11	21	16
51	ALPK2	16	11	21	16
51	CASC5	2	0	5	2
51	DIEXF	1	0	4	1
51	IQGAP1	65	56	75	66
51	CEP250	3	2	7	4
51	HERC2	3	1	7	4
51	ZKSCAN2	0	0	2	0
51	POLQ	0	0	2	0
51	FZD4	1	0	4	1
51	USP9X	7	4	11	7
51	PRPF8	60	52	70	61
51	SPTBN1	46	39	54	46
51	MKI67	0	0	2	0
51	PTPN14	13	9	19	14
51	FBN2	324	305	345	328
51	VCAN	19	15	26	20
51	SPTAN1	54	47	64	55
51	USP34	11	7	16	11
51	FASN	9	6	14	10
51	SLC38A1	7	4	11	7
51	NKTR	2	1	5	2
51	PCNX	1	0	4	1
51	AMOTL1	6	3	10	6
51	LMTK2	1	0	4	1
51	SVEP1	24	19	31	25
51	NOTCH2	14	10	20	15
51	TMOD2	0	0	2	0
51	SLC7A11	8	5	13	9
51	ASCC3	2	0	5	2
51	AFF4	8	5	13	9
51	SIPA1L3	23	18	30	24
51	THBS1	1192	1157	1230	1200
51	FRY	0	0	2	0
51	UBR2	0	0	2	0
51	MYH10	35	29	43	36
51	HEATR5B	1	0	4	1
51	ROCK2	23	18	30	24
51	QSER1	0	0	2	0
51	DNAJC13	5	2	8	5
51	DIP2B	1	0	4	1
51	RNF169	1	0	4	1
51	UBR5	30	24	38	31
51	PRKDC	11	7	16	11
51	PAPPA	50	42	59	51
51	HIVEP2	1	0	4	1
51	TEAD1	48	40	57	49
51	RAB3B	8	5	13	9
51	SLC5A3	1	0	4	1
51	DOCK7	8	5	13	9
51	FLNA	427	405	451	431
51	PRRC2B	22	17	28	22
51	H6PD	2	1	5	2
51	ZC3H13	7	4	11	7
51	ABCA2	2	1	5	2
51	SCUBE3	14	11	20	15
51	DIP2C	3	1	7	4
51	STARD9	1	0	4	1
51	AKAP11	0	0	2	0
51	KPNA4	2	0	5	2
51	SRRM2	47	39	55	47
51	ALMS1	1	0	4	1
51	FLNB	13	9	19	14
51	NRIP1	8	5	13	9
51	KIAA1199	405	383	428	408
51	KIAA1147	1	0	4	1
51	MED14	1	0	4	1
51	GTF3C1	6	3	10	6
51	NUP98	6	3	10	6
51	CENPF	0	0	2	0
51	TLN1	114	102	127	115
51	PDS5A	3	1	7	4
51	KIDINS220	2	0	5	2
51	PIK3CA	3	1	7	4
51	CREBBP	12	8	17	12
51	EGFR	6	3	10	6
51	FAM208B	4	2	8	5
51	CBX5	27	21	34	27
51	VPS13D	4	2	8	5
51	DSEL	0	0	2	0
51	NF1	1	0	4	1
22	FZD4	0	0	2	0
22	BRCA2	1	0	4	1
22	FLNA	367	346	389	369
22	FLNC	80	70	91	81
22	HERC2	2	0	5	2
22	LRP1	64	55	74	65
22	TNC	30	24	38	31
22	H6PD	7	4	11	7
22	VPS13D	1	0	4	1
22	COL7A1	13	9	19	14
22	DYNC1H1	33	27	41	34
22	COL5A1	50	43	60	51
22	KPNA4	0	0	2	0
22	PRPF8	121	109	134	122
22	FOSB	8	5	13	9
22	PRKDC	23	18	30	24
22	C17orf51	0	0	2	0
22	ARL10	2	0	5	2
22	IGF2R	48	40	57	49
22	NKTR	7	4	11	7
22	ROCK2	16	11	21	16
22	UBR5	27	21	34	27
22	HIVEP2	0	0	2	0
22	PTPN14	8	5	13	9
22	PCNX	3	1	7	4
22	HEATR5B	0	0	2	0
22	THSD4	6	3	10	6
22	KIDINS220	8	5	13	9
22	DIEXF	1	0	4	1
22	VPS13A	1	0	4	1
22	CBL	1	0	4	1
22	PIK3CA	1	0	4	1
22	DOPEY1	0	0	2	0
22	SMARCA5	29	23	36	30
22	NUP98	2	0	5	2
22	LUZP1	13	9	19	14
22	TMOD2	0	0	2	0
22	SVEP1	25	20	32	26
22	RAB3B	1	0	4	1
22	STARD9	0	0	2	0
22	ZFC3H1	1	0	4	1
22	ALPK2	8	5	13	9
22	USP9X	16	11	21	16
22	PDS5A	0	0	2	0
22	FBN1	58	50	67	59
22	REV3L	1	0	4	1
22	SRRM2	48	41	57	49
22	ALMS1	0	0	2	0
22	ITGA2	0	0	2	0
22	MAN1A2	0	0	2	0
22	ANKRD52	6	3	10	6
22	SON	20	16	27	21
22	KIAA1462	11	7	16	11
22	PHIP	0	0	2	0
22	LMTK2	2	0	5	2
22	QSER1	0	0	2	0
22	LYST	0	0	2	0
22	PRKCA	6	3	10	6
22	AMOTL1	2	0	5	2
22	CHD8	3	1	7	4
22	GTF3C1	16	12	21	16
22	MALAT1	80	70	91	81
22	DIP2B	0	0	2	0
22	KIAA1147	1	0	4	1
22	SCUBE3	5	2	8	5
22	FASN	4	2	8	5
22	EGFR	5	2	8	5
22	SPTBN1	27	22	34	27
22	CEP250	6	3	10	6
22	TNRC6A	5	2	8	5
22	FBN2	70	61	80	71
22	FRY	2	0	5	2
22	UBR2	5	2	8	5
22	HIVEP1	7	4	11	7
22	CASC5	0	0	2	0
22	SPTAN1	24	19	31	25
22	ATP11A	1	0	4	1
22	DNAJC13	5	2	8	5
22	CACNA1A	2	0	5	3
22	TLN1	65	57	75	66
22	C14orf132	1	0	4	1
22	SLC7A11	6	3	10	6
22	SLC38A1	3	1	7	4
22	DOCK7	0	0	2	0
22	CBX5	19	14	25	20
22	NF1	7	4	11	7
22	THBS1	1581	1544	1624	1588
22	NRIP1	9	6	14	10
22	AGPS	1	0	4	1
22	PLXNA1	5	2	8	5
22	MED14	1	0	4	1
22	AFAP1	8	5	13	9
22	KIAA1199	326	307	347	328
22	NR4A1	17	12	23	17
22	KIAA2018	1	0	4	1
22	ASCC3	1	0	4	1
22	FAM208B	4	2	8	5
22	PIEZO1	6	3	10	6
22	FLNB	7	4	11	7
22	SSH1	13	10	19	14
22	USP24	2	0	5	3
22	IQGAP1	49	41	58	50
22	MYH10	28	22	35	29
22	AKAP11	2	1	5	2
22	PAPPA	18	13	24	19
22	GPR107	19	15	26	20
22	FYCO1	4	2	8	5
22	CKAP5	8	5	13	9
22	DIP2C	1	0	4	1
22	MKI67	1	0	4	1
22	TPR	15	11	20	15
22	SIPA1L3	13	10	19	14
22	AFF4	2	0	5	2
22	NOTCH2	9	6	14	10
22	HELZ2	3	1	7	4
22	USP34	11	7	16	11
22	VCAN	34	28	42	35
22	SLC5A3	0	0	2	0
22	GTF3C4	4	2	8	5
22	ZKSCAN2	1	0	4	1
22	CREBBP	16	12	22	16
22	PRRC2B	42	35	50	42
22	DSEL	3	1	7	4
22	POLQ	1	0	4	1
22	RNF169	0	0	2	0
22	NUMA1	23	18	30	24
22	ABCA2	0	0	2	0
22	CENPF	1	0	4	1
22	TEAD1	37	30	45	37
22	ZC3H13	6	4	10	6
42	PRPF8	98	87	110	100
42	ANKRD52	19	15	26	20
42	HIVEP1	2	0	5	2
42	EGFR	3	1	7	4
42	KPNA4	2	0	5	2
42	HERC2	7	4	11	7
42	USP9X	9	6	14	10
42	ALMS1	1	0	4	1
42	TMOD2	1	0	4	1
42	LMTK2	1	0	4	1
42	VPS13A	0	0	2	0
42	AFF4	4	2	8	5
42	ITGA2	8	5	13	9
42	ZKSCAN2	6	3	10	6
42	PHIP	2	0	5	2
42	DIEXF	1	0	4	1
42	ASCC3	3	1	7	4
42	CBX5	28	22	35	29
42	ATP11A	9	6	14	10
42	USP34	7	4	11	7
42	DIP2B	3	1	7	4
42	ABCA2	0	0	2	0
42	GTF3C1	22	17	28	22
42	ZC3H13	2	0	5	2
42	PIEZO1	26	20	33	26
42	DYNC1H1	29	24	37	30
42	SMARCA5	39	32	47	40
42	CENPF	24	19	31	25
42	NR4A1	19	14	25	20
42	HELZ2	0	0	2	0
42	PIK3CA	3	1	7	4
42	AKAP11	1	0	4	1
42	SPTBN1	61	53	71	62
42	SRRM2	80	70	91	81
42	CEP250	8	5	13	9
42	NRIP1	13	9	19	14
42	DIP2C	7	4	11	8
42	FBN1	60	52	70	61
42	SLC5A3	1	0	4	1
42	KIAA1462	29	24	37	30
42	KIAA2018	3	1	7	4
42	PDS5A	3	1	7	4
42	TNRC6A	5	2	8	5
42	CHD8	0	0	2	0
42	MED14	2	0	5	2
42	HEATR5B	0	0	2	0
42	LUZP1	5	2	8	5
42	POLQ	2	0	5	2
42	VCAN	29	23	36	30
42	PRKDC	33	27	41	34
42	FLNB	11	7	16	11
42	NF1	1	0	4	1
42	PAPPA	29	23	36	30
42	C17orf51	3	1	7	4
42	GTF3C4	1	0	4	1
42	SLC7A11	8	5	13	9
42	AGPS	0	0	2	0
42	CACNA1A	0	0	2	0
42	MYH10	71	62	82	72
42	SCUBE3	6	3	10	6
42	QSER1	1	0	4	1
42	DNAJC13	14	10	20	15
42	SIPA1L3	9	6	14	10
42	NUMA1	20	16	27	21
42	FYCO1	6	3	10	6
42	FASN	3	1	7	4
42	ROCK2	14	10	20	15
42	NOTCH2	27	21	34	27
42	USP24	1	0	4	1
42	FLNA	370	349	392	374
42	KIAA1199	23	18	30	24
42	COL7A1	3	1	7	4
42	VPS13D	0	0	2	0
42	AMOTL1	6	3	10	6
42	UBR5	32	26	39	32
42	PLXNA1	13	9	19	14
42	FLNC	66	58	77	67
42	ALPK2	12	8	17	12
42	MALAT1	13	9	19	14
42	H6PD	5	2	8	5
42	CBL	1	0	4	1
42	CREBBP	7	4	11	7
42	COL5A1	121	109	134	122
42	ZFC3H1	1	0	4	1
42	DOCK7	9	6	14	10
42	AFAP1	8	5	13	9
42	IGF2R	58	50	67	59
42	SLC38A1	17	13	23	17
42	HIVEP2	0	0	2	0
42	BRCA2	0	0	2	0
42	STARD9	1	0	4	1
42	SPTAN1	28	23	35	29
42	PCNX	3	1	7	4
42	REV3L	2	0	5	2
42	SSH1	16	11	21	16
42	NKTR	11	7	16	11
42	LRP1	65	57	75	66
42	TNC	84	74	95	85
42	CKAP5	25	20	32	26
42	KIAA1147	0	0	2	0
42	SVEP1	32	26	39	32
42	ARL10	0	0	2	0
42	THBS1	1067	1034	1103	1074
42	TEAD1	40	34	49	41
42	FOSB	8	5	13	9
42	PRRC2B	24	19	31	25
42	C14orf132	4	2	8	5
42	FZD4	1	0	4	1
42	IQGAP1	47	39	55	47
42	CASC5	0	0	2	0
42	NUP98	13	9	19	14
42	RNF169	3	1	7	4
42	SON	41	35	50	42
42	FBN2	175	161	191	177
42	TPR	18	14	24	19
42	THSD4	9	6	14	10
42	FAM208B	14	10	20	15
42	RAB3B	2	0	5	2
42	DSEL	1	0	4	1
42	FRY	1	0	4	1
42	UBR2	2	1	5	2
42	PRKCA	12	9	17	12
42	MKI67	96	85	108	97
42	LYST	0	0	2	0
42	KIDINS220	8	5	13	9
42	DOPEY1	1	0	4	1
42	MAN1A2	1	0	4	1
42	GPR107	33	27	41	34
42	TLN1	63	54	73	64
42	PTPN14	17	12	23	17
30	HERC2	8	5	13	9
30	SON	37	30	45	37
30	DYNC1H1	35	29	43	36
30	STARD9	0	0	2	0
30	H6PD	4	2	8	5
30	NUMA1	14	10	20	15
30	NRIP1	9	6	14	10
30	PHIP	1	0	4	1
30	TLN1	95	84	107	96
30	CEP250	1	0	4	1
30	ATP11A	0	0	2	0
30	ZFC3H1	4	2	8	5
30	PDS5A	4	2	8	5
30	NF1	3	1	7	4
30	SLC38A1	9	6	14	10
30	SCUBE3	1	0	4	1
30	TNRC6A	5	3	9	5
30	GTF3C4	0	0	2	0
30	SMARCA5	20	16	27	21
30	ABCA2	0	0	2	0
30	TEAD1	18	14	24	19
30	COL7A1	9	6	14	10
30	ITGA2	6	3	10	6
30	MALAT1	54	46	63	55
30	REV3L	0	0	2	0
30	RAB3B	6	3	10	6
30	AKAP11	1	0	4	1
30	FBN1	60	52	70	61
30	FOSB	4	2	8	5
30	TNC	112	101	125	114
30	CKAP5	19	15	26	20
30	HELZ2	0	0	2	0
30	CBL	0	0	2	0
30	SIPA1L3	7	4	11	7
30	USP9X	6	3	10	6
30	TMOD2	3	1	7	4
30	ASCC3	0	0	2	0
30	PRKDC	9	6	14	10
30	CASC5	0	0	2	0
30	QSER1	0	0	2	0
30	THBS1	1995	1957	2041	2003
30	SPTAN1	30	24	37	30
30	POLQ	0	0	2	0
30	GPR107	32	26	39	32
30	PLXNA1	7	4	11	7
30	MKI67	39	33	48	40
30	MAN1A2	1	0	4	1
30	SRRM2	76	67	87	77
30	FASN	1	0	4	1
30	RNF169	1	0	4	1
30	NOTCH2	23	18	30	24
30	EGFR	1	0	4	1
30	CREBBP	19	15	26	20
30	FYCO1	10	6	14	10
30	VPS13A	2	0	5	2
30	FLNC	80	70	91	81
30	DOPEY1	0	0	2	0
30	KIAA1462	10	6	14	10
30	PTPN14	6	3	10	6
30	CBX5	20	16	27	21
30	PRPF8	101	90	113	102
30	DOCK7	7	4	11	7
30	AFF4	3	1	7	4
30	NUP98	5	2	8	5
30	DIP2C	4	2	8	5
30	ALMS1	1	0	4	1
30	SLC7A11	9	6	14	10
30	C17orf51	1	0	4	1
30	PIEZO1	19	15	26	20
30	ZC3H13	5	2	8	5
30	KIAA1147	0	0	2	0
30	LYST	1	0	4	1
30	GTF3C1	12	8	17	12
30	AMOTL1	6	3	10	6
30	USP34	7	4	11	7
30	NR4A1	4	2	8	5
30	PRRC2B	17	13	23	17
30	USP24	1	0	4	1
30	NKTR	3	1	7	4
30	FLNB	13	9	19	14
30	DIP2B	2	0	5	2
30	IGF2R	81	72	93	82
30	PRKCA	3	2	7	4
30	FLNA	523	498	549	527
30	CHD8	1	0	4	1
30	DSEL	1	0	4	1
30	VCAN	29	23	36	30
30	IQGAP1	41	34	50	42
30	SVEP1	50	43	59	51
30	ROCK2	22	17	28	22
30	HEATR5B	1	0	4	1
30	HIVEP2	0	0	2	0
30	DIEXF	0	0	2	0
30	THSD4	8	5	13	9
30	COL5A1	152	139	167	154
30	VPS13D	1	0	4	1
30	ARL10	0	0	2	0
30	CENPF	7	4	11	7
30	SLC5A3	0	0	2	0
30	UBR5	29	23	37	30
30	BRCA2	1	0	4	1
30	ANKRD52	9	6	14	10
30	LMTK2	0	0	2	0
30	SSH1	12	8	17	12
30	AFAP1	2	0	5	2
30	TPR	13	9	19	14
30	FZD4	0	0	2	0
30	MYH10	49	42	58	50
30	PIK3CA	0	0	2	0
30	SPTBN1	49	42	58	50
30	UBR2	1	0	4	1
30	LUZP1	8	5	13	9
30	FAM208B	7	4	11	7
30	AGPS	0	0	2	0
30	CACNA1A	2	1	5	3
30	C14orf132	6	3	10	6
30	ALPK2	7	4	11	7
30	KIDINS220	10	7	14	10
30	FBN2	112	101	125	113
30	KPNA4	1	0	4	1
30	PCNX	6	3	10	6
30	FRY	0	0	2	0
30	HIVEP1	8	5	13	9
30	PAPPA	18	13	24	19
30	MED14	1	0	4	1
30	KIAA2018	2	0	5	2
30	ZKSCAN2	2	0	5	2
30	LRP1	72	63	83	74
30	KIAA1199	75	66	86	76
30	DNAJC13	2	0	5	2
29	PCNX	6	3	10	6
29	FYCO1	6	4	10	6
29	ABCA2	0	0	2	0
29	CEP250	0	0	2	0
29	PAPPA	54	46	63	55
29	NF1	2	0	5	2
29	SCUBE3	23	18	30	24
29	USP9X	3	1	7	4
29	PRRC2B	23	18	30	24
29	PRKDC	4	2	8	5
29	SSH1	16	11	21	16
29	CBX5	6	3	10	6
29	MYH10	36	29	43	36
29	CKAP5	11	8	16	11
29	AGPS	1	0	4	1
29	CHD8	4	2	8	5
29	RNF169	2	0	5	2
29	NR4A1	8	5	13	9
29	TNRC6A	1	0	4	1
29	NUP98	2	1	5	2
29	AFAP1	9	6	14	10
29	ASCC3	0	0	2	0
29	PLXNA1	9	6	14	10
29	GTF3C1	13	10	19	14
29	DNAJC13	6	3	10	6
29	FAM208B	8	5	13	9
29	KIAA1199	16	11	21	16
29	FZD4	1	0	4	1
29	FRY	0	0	2	0
29	SON	21	16	27	21
29	ZKSCAN2	0	0	2	0
29	SRRM2	55	48	65	56
29	CACNA1A	0	0	2	0
29	TNC	143	130	157	145
29	DOPEY1	1	0	4	1
29	PIK3CA	9	6	14	10
29	MAN1A2	0	0	2	0
29	ROCK2	22	17	28	22
29	PIEZO1	27	21	34	28
29	HIVEP1	2	0	5	2
29	DIEXF	0	0	2	0
29	DYNC1H1	42	35	50	42
29	ARL10	0	0	2	0
29	IGF2R	42	35	50	42
29	KIAA1147	0	0	2	0
29	H6PD	2	0	5	2
29	PTPN14	11	8	16	11
29	TPR	14	10	20	15
29	VCAN	12	8	17	12
29	DSEL	1	0	4	1
29	KIDINS220	2	0	5	2
29	C14orf132	7	4	11	7
29	SPTAN1	26	21	33	26
29	HERC2	0	0	2	0
29	FASN	3	1	7	4
29	HEATR5B	0	0	2	0
29	SIPA1L3	6	3	10	6
29	NRIP1	5	2	8	5
29	FLNA	477	454	502	478
29	FOSB	9	6	14	10
29	SLC5A3	0	0	2	0
29	CBL	0	0	2	0
29	PRPF8	66	58	77	67
29	LYST	0	0	2	0
29	FLNB	6	3	10	6
29	THSD4	21	16	27	21
29	MED14	0	0	2	0
29	SMARCA5	21	16	27	21
29	ITGA2	1	0	4	1
29	TMOD2	0	0	2	0
29	VPS13D	2	1	5	2
29	POLQ	0	0	2	0
29	TEAD1	40	34	49	41
29	KIAA1462	7	4	11	7
29	GPR107	16	11	21	16
29	SPTBN1	43	36	52	44
29	ZC3H13	7	5	12	7
29	SLC38A1	4	2	8	5
29	THBS1	1139	1105	1177	1146
29	DOCK7	9	6	14	10
29	UBR2	0	0	2	0
29	LUZP1	6	3	10	6
29	MALAT1	21	16	27	21
29	NKTR	1	0	4	1
29	FLNC	23	18	30	24
29	C17orf51	0	0	2	0
29	USP34	3	1	7	4
29	CENPF	2	0	5	2
29	SVEP1	14	10	20	15
29	CASC5	1	0	4	1
29	SLC7A11	2	0	5	2
29	ZFC3H1	2	0	5	2
29	LRP1	70	61	80	71
29	MKI67	2	0	5	2
29	FBN1	40	34	49	41
29	AMOTL1	4	2	8	5
29	KPNA4	0	0	2	0
29	EGFR	1	0	4	1
29	GTF3C4	1	0	4	1
29	IQGAP1	38	32	46	39
29	BRCA2	1	0	4	1
29	VPS13A	2	0	5	2
29	RAB3B	0	0	2	0
29	AKAP11	0	0	2	0
29	CREBBP	15	11	20	15
29	ALPK2	13	9	19	14
29	QSER1	1	0	4	1
29	HIVEP2	0	0	2	0
29	ATP11A	5	2	8	5
29	ALMS1	0	0	2	0
29	REV3L	1	0	4	1
29	KIAA2018	3	1	7	4
29	LMTK2	1	0	4	1
29	HELZ2	0	0	2	0
29	USP24	2	0	5	3
29	DIP2C	6	3	10	6
29	FBN2	43	36	51	44
29	UBR5	27	21	34	27
29	STARD9	0	0	2	0
29	DIP2B	1	0	4	1
29	PDS5A	5	2	8	5
29	NOTCH2	8	5	13	9
29	NUMA1	11	7	16	11
29	PRKCA	7	4	11	7
29	COL5A1	228	212	246	230
29	TLN1	102	92	115	104
29	COL7A1	6	3	10	6
29	PHIP	0	0	2	0
29	AFF4	3	1	7	4
29	ANKRD52	9	6	14	10
37	SCUBE3	4	2	8	5
37	NOTCH2	21	16	27	21
37	PIK3CA	1	0	4	1
37	PDS5A	1	0	4	1
37	MAN1A2	1	0	4	1
37	DIP2C	1	0	4	1
37	SIPA1L3	2	0	5	2
37	AFAP1	7	4	11	7
37	NKTR	8	5	13	9
37	ZC3H13	7	4	11	7
37	SRRM2	66	58	77	67
37	PRRC2B	21	16	27	21
37	ALPK2	17	13	23	17
37	FASN	3	1	7	4
37	DIP2B	2	0	5	2
37	HERC2	7	4	11	7
37	FYCO1	7	4	11	7
37	POLQ	0	0	2	0
37	THSD4	48	40	57	49
37	GTF3C4	0	0	2	0
37	USP9X	6	3	10	6
37	MYH10	32	26	39	32
37	CACNA1A	1	0	4	1
37	FZD4	0	0	2	0
37	QSER1	0	0	2	0
37	ARL10	1	0	4	1
37	SPTBN1	53	45	62	54
37	AKAP11	0	0	2	0
37	NRIP1	13	9	19	14
37	ZKSCAN2	2	0	5	2
37	PTPN14	17	13	23	17
37	VCAN	54	46	63	55
37	KIDINS220	11	7	16	11
37	PRKDC	7	4	11	7
37	GPR107	28	22	35	29
37	GTF3C1	19	15	26	20
37	NR4A1	13	9	19	14
37	NF1	3	1	7	4
37	STARD9	1	0	4	1
37	AMOTL1	4	2	8	5
37	TNC	134	122	148	136
37	ROCK2	29	23	36	30
37	DOCK7	5	2	8	5
37	SSH1	23	18	30	24
37	EGFR	9	6	14	10
37	HELZ2	0	0	2	0
37	C14orf132	6	3	10	6
37	C17orf51	3	1	7	4
37	IQGAP1	51	43	60	52
37	ASCC3	3	1	7	4
37	SON	34	28	42	35
37	PHIP	0	0	2	0
37	SMARCA5	30	24	38	31
37	FLNB	14	10	20	15
